index:ID,yaocai,:LABEL
101794,木瓜Mù Guā楙（《尔雅》），木瓜实（《别录》），铁脚梨（《清异录》）。,yaocai
101795,木瓜核Mù Guā Hé木瓜子,yaocai
101796,木槿花Mù Jǐn Huā里梅花（《岭外代答》），朝开暮落花（《纲目》），疟子花（《群芳谱》），篱障花、喇叭花（《中国树木分类学》），白玉花（《福建民间草药》），藩篱花、猪油花（《民间常用草药汇编》），打碗花（《江西中药》），灯盏花（《湖南药物志》），白饭花、白面花（《福建中草药》）。,yaocai
101797,木竹子Mù Zhú Zi竹橘、山橘子、山枇杷、大力王、大黄鸡卵、酸桐子、白树子、木竹子、冬竹子、龙檬果、黄牙果、染牙果、黄牙桔、严芽桔、竹节果、不碌果、麦芽仔、粘牙仔、鸠酸、花瓶果、酸果。,yaocai
101798,木竹子皮Mù Zhú Zi Pí山竹树皮,yaocai
101799,心叶荆芥Xīn Yè Jīnɡ Jiè假荆芥、假苏、山藿香、小荆芥、西藏土荆芥、樟脑草、荆芥、似荆芥,yaocai
101800,木芙蓉叶Mù Fú Rónɡ Yè拒霜叶（《世医得效方》），芙蓉花叶（《普济方》），铁箍散（《湖南药物志》）。,yaocai
101801,木芙蓉Mù Fú Rónɡ地芙蓉、木莲、华木、桦木、拒霜,yaocai
101802,木荷Mù Hé木艾树、何树、柯树、木和、回树、木荷柴、横柴。,yaocai
101803,木芙蓉花Mù Fú Rónɡ Huā芙蓉花（《清异录》），地芙蓉花（《本草图经》），拒霜花（《益部方物略记》），七星花（《民间常用草药汇编》），水芙蓉、霜降花（《福建中草药》）。,yaocai
101804,木耳Mù ěr树鸡（《韩昌黎集》），黑木耳（《圣惠方》），木檽（《证类本草》），木枞、木蛾（《纲目》），云耳（《药性切用》），耳子（《四川中药志》）。,yaocai
101805,木莲Mù Lián木莲果,yaocai
101806,木薯Mù Shǔ树薯、薯树、臭薯、葛薯、树番薯。,yaocai
101807,木虾公Mù Xiā Gōnɡ金黄泽、上树虾、上树黄泽、鸡背石斛、虾公草、小环草,yaocai
101808,木蓝Mù Lán槐蓝（《本草拾遗》），大蓝、大蓝青（《生草药性备要》），水蓝（《岭南采药录》），小青、印度蓝（《中国树木分类学》），青仔草、野青靛（《福建中草药》）。,yaocai
101809,木蜡树叶Mù Là Shù Yè野漆树叶。,yaocai
101810,木蜡树根Mù Là Shù Gēn野漆树根。,yaocai
101811,木蝴蝶Mù Hú Dié千张纸、兜铃、三百两银药（《滇南本草》），玉蝴蝶（《张聿青医案》），云故纸（《兽医常用中药》），破布子、白故子、海船果心（《中药形性经验鉴别法》），白玉纸（《中药志》），白干层、纸肉、故纸、洋故纸、鸭船层纸（《广西中药志》），海船皮（《四川中药志》），千纸肉（《岭南草药志》）。,yaocai
101812,木豆Mù Dòu豆蓉（《中国主要植物图说·豆科》），观音豆（《泉州本草》），树豆（《广西药植名录》）。,yaocai
101813,木蝴蝶树皮Mù Hú Dié Shù Pí土黄柏、土大黄、千张纸树皮,yaocai
101814,木蹄Mù Tí桦菌芝,yaocai
101815,木达地黄Mù Dá Dì Huánɡ假络麻、野棉花秸。,yaocai
101816,木贼Mù Zéi木贼草（《木草经疏》），锉草（《盛京通志》），节节草（《植物名实图考》），节骨草（《东北药植志》），擦草、无心草（《山西中药志》）。,yaocai
101817,木锥花Mù Zhuī Huā小齿锥花,yaocai
101818,木通根Mù Tōnɡ Gēn八月瓜根,yaocai
101819,木通Mù Tōnɡ通草、附支、丁翁、丁父、葍藤、王翁、万年、万年藤、燕蕧、乌蕧、活血藤。,yaocai
101820,心叶秋海棠Xīn Yè Qiū Hǎi Tánɡ一口血、红盘、大岩酸,yaocai
101821,木防己Mù Fánɡ Jǐ广防己、土防己、土木香、白木香,yaocai
101822,木馒头Mù Mán Tou木莲、水馒头、鬼馒头、蔓头萝、爬墙果、爬壁果、王不留行、馒头米壳、凉粉果、文头果、文头榔、糖馒头、木锋、桔把、馒头郎、鬼球、木莲果、凉粉树果、馒头果、牛奶子、牛奶柚、程邦子、木果蒲、薛荔果、凉粉子、木瓜、膀膀子、膨泡、乌鸦馒头、烹泡子,yaocai
101823,木香Mù Xiānɡ蜜香（《别录》），青木香（《本草经集注》），五香（《三洞珠囊》），五木香（《乐府诗集》），南木香（《世医得效方》），广木香（《昔济方》）。,yaocai
101824,地蔷薇Dì Qiánɡ Wēi追风蒿（《内蒙古中草药》），茵陈狼牙（《中国沙漠地区药用植物》）。,yaocai
101825,地蚕Dì Cán土虫草、土冬虫草、白冬虫草、白虫草、肺痨草、土石蚕,yaocai
101826,木鳖子Mù Biē Zǐ木蟹（《开宝本草》），土木鳖（《医宗金鉴》），壳木鳖（《药材资料汇编》），漏苓子（《中药志》），地桐子、藤桐子（《中药材手册》），鸭屎瓜子（《药材学》），木鳖瓜（广州空军《常用中草药手册》）。,yaocai
101827,地蜂子Dì Fēnɡ Zǐ狼牙委陵菜、铁秤砣、铁钮子、山蜂子、三爪金、播丝草、地蜘蛛、铁枕头、白里金梅、三片风、地风子、三叶蛇子草、蜂子芪、独脚伞、独脚委陵菜、三叶翻白菜、三叶薄扇、三叶蛇莓、大花假蛇莓、三张叶、软梗蛇扭、毛猴子、蜂子七、土蜂子、大救驾、地骨造、独立金蛋,yaocai
101828,地血香Dì Xuè Xiānɡ大饭团、梅花钻、风藤、吹风散、大钻骨风、绣球香、通血香、风藤、红吹风、南蛇风、冷饭团、大风沙藤、过山龙藤、海风藤、大叶过山龙、大通血香、大红袍,yaocai
101829,小金牛草Xiǎo Jīn Niú Cǎo小兰青、细叶金不换、细金牛草、金牛草、小金不换、七寸金、瓜子金、红丝线、紫背金牛、紫花地丁。,yaocai
101830,地锦槭Dì Jǐn Qì红枫叶、色木、五龙皮。,yaocai
101831,地锦Dì Jǐn地噤、常春藤、土鼓藤、红葡萄藤、红葛、大风藤、过风藤、三角枫藤、蝙蝠藤、爬岩虎、野枫藤、日光子、枫藤、爬龙藤、野葡萄、腹水藤、三叶茄、假葡萄藤、走游藤、飞天蜈蚣、大叶山天蓼、爬树龙、红风藤。,yaocai
101832,地锦草Dì Jǐn Cǎo地联、夜光、承夜（《吴普本草》），地噤、地锦（《本草拾遗》），酱瓣草（《庚辛玉册》），草血竭、血见愁、血风草、马蚁草、雀儿卧单、猢狲头草（《纲目》），扑地锦（《本草原始》），奶花草（《植物名实图考》），奶草、奶汁草、铺地锦、铺地红、红莲草（《福建民间草药》），斑鸠窝、天瓜叶、三月黄花（《民间常用草药汇编》），地蓬草、铁线马齿苋、蜈蚣草（《江西民间草药》），奶疳草、红茎草（《浙江民间草药》），红斑鸠窝、地马桑，红沙草、凉帽草、小苍蝇翅草（《四川中药志》），红丝草、小红筋草（《杭州药植志》），仙境草,yaocai
101833,地钱Dì Qián巴骨龙、脓痂草、米海苔、地梭罗、龙眼草,yaocai
101834,地骨皮Dì Gǔ Pí杞根、地骨、地辅、地节、枸杞根、苟起根、枸杞根皮、山杞子根、甜齿牙根、红耳堕根、山枸杞根、狗奶子根皮、红榴根皮、狗地芽皮,yaocai
101835,地麻黄Dì Má Huánɡ粟米草（《植物名实图考》），地杉树（《贵州民间药物》），鸭脚瓜子草（《浙江天目山药植志》）。,yaocai
101836,地黄Dì Huánɡ地黄、野地黄、酒壶花、山烟根,yaocai
101837,地黄瓜Dì Huánɡ Guā肾气草、黄瓜香、犁头草。,yaocai
101838,地黄连Dì Huánɡ Lián假苦楝、矮秃秃、千年矮（《广西中药志》），鸡血散、小罗伞（《广西药植名录》），白花矮陀陀、七匹散、金丝岩陀、土黄连（《云南中草药》），滇地黄连、铁冬青、思茅地黄连（《文山中草药》），金丝矮陀（《云南思茅中草药选》），雅害黑（傣名）。,yaocai
101839,堵喇Dǔ Lā化血丹、紫草乌、黔主解、草乌、藤乌,yaocai
101840,多刺绿绒蒿Duō Cì Lǜ Rónɡ Hāo乌巴拉色尔布（藏名）。,yaocai
101841,地龙Dì Lónɡ蚯蚓、螼、螾、丘螾、蜿蟺、引无、附蚓、寒蚓、曲蟺、曲蟮、土龙、地龙子、土蟺、虫蟮,yaocai
101842,堆莴苣Duī Wō Jù铁麻、江维草、山活血,yaocai
101843,多头苦荬Duō Tóu Kǔ Mǎi黄花地丁、黄花山鸭舌草、剪刀草、剪子股、还魂草,yaocai
101844,地骷髅Dì Kū Lóu仙人骨、出萝卜、老卜头、老人头、地枯萝、气萝卜、枯萝卜、空莱服、老萝卜。,yaocai
101845,多穗石柯果Duō Suì Shí Kē Guǒ甜茶果,yaocai
101846,多穗石柯Duō Suì Shí Kē甜茶,yaocai
101847,多穗石柯根Duō Suì Shí Kē Gēn甜茶根,yaocai
101848,多穗石柯叶Duō Suì Shí Kē Yè甜茶叶,yaocai
101849,多穗蓼Duō Suì Liǎo辣蓼、水蓼、多穗假虎杖,yaocai
101850,多枝婆婆纳Duō Zhī Pó Pó Nà小败火草,yaocai
101851,多斑紫金牛Duō Bān Zǐ Jīn Niú紫绿果根、小罗伞、天青地红,yaocai
101852,漏斗瓶蕨Lòu Dǒu Pínɡ Jué热水莲,yaocai
101853,流苏子根Liú Sū Zǐ Gēn癞蜗藤、小青藤、牛老药藤,yaocai
101854,澜江百合Lán Jiānɡ Bǎi Hé察区大丝美多（藏名）,yaocai
101855,漏篮子Lòu Lán Zi木鳖子、虎掌、漏篮,yaocai
101856,灵寿茨Línɡ Shòu Cí降龙木、黑果木、龙须木。,yaocai
101857,灵猫香Línɡ Māo Xiānɡ灵猫阴（《本草拾遗》）,yaocai
101858,漏芦Lòu Lú野兰（《本经》），鬼油麻（《日华子本草》），独花山牛蒡、和尚头花。,yaocai
101859,灵砂Línɡ Shā二气砂、神砂、平口砂、马牙砂、人造朱砂,yaocai
101860,灵芝Línɡ Zhī赤芝、红芝、木灵芝、菌灵芝、万年蕈、灵芝草,yaocai
101861,灵香蒿Línɡ Xiānɡ Hāo零陵香[山西]、五月霜,yaocai
101862,灵香草Línɡ Xiānɡ Cǎo蒙州零陵香、排草、香草、零陵香、广零陵香、熏草、熏衣草、驱蛔虫草、驱虫草、闹虫草、尖叶子,yaocai
101863,灵芝草Línɡ Zhī Cǎo三秀（《楚辞》），茵、芝（《尔雅》）。,yaocai
101864,炉甘石Lú Gān Shí甘石（《品汇精要》），卢甘石（《医学入门》），羊肝石（《现代实用中药》），浮水甘石（《中药志》）。,yaocai
101865,犁头尖Lí Tóu Jiān芋头草、小野芋（《生草药性备要》），犁头草（《本草求原》），老鼠尾（《广州植物志》），大叶半夏（《广西药植图志》），犁头七（《陆川本草》），土半夏（《闽南民间草药》），三角青、山半夏、小独脚莲、土巴豆、药狗丹（《南方主要有毒植物》），芋头七、百步还原（《云南中草药》）。,yaocai
101866,犁头草Lí Tóu Cǎo紫金锁、紫花地丁、小甜水茄（《植物名实图考》），瘩背草（《南京民间药草》），三角草、犁头尖、烙铁草（《江西民间草药》），地丁草、紫地丁（《浙江民间常用草药》）。,yaocai
101867,狼喉靥Lánɡ Hóu Yè狼喉结,yaocai
101868,狼尾巴花Lánɡ Wěi Bɑ Huā重穗排草、活血莲、红四毛草、狼巴草、红丝毛、酸溜子、狼尾花、血经草、铁梗将军、百日疮,yaocai
101869,狼尾巴蒿Lánɡ Wěi Bɑ Hāo臭花椒,yaocai
101870,狼尾草Lánɡ Wěi Cǎo稂（《诗经》），童粱（《毛诗传》），孟、狼尾（《尔雅》），董蓈（《说文》），宿田翁、守田（陆玑《诗疏》），狼茅（《本草拾遗》），小芒草（《植物名实图考》），狗尾草（《分类草药性》），者鼠根、狗仔尾（《广州植物志》），大狗尾草、黑狗尾草（《四川中药志》）。,yaocai
101871,狼把草Lánɡ Bǎ Cǎo乌阶（《尔雅》），乌杷（《尔雅》郭璞注），郎耶草（《本草拾遗》），小鬼叉（《东北药植志》），豆渣草（《四川中药志》），针包草，引线包（《杭州药植志》），大狼把草，接力草、针线包、一包针（《上海常用中草药》）。,yaocai
101872,狼毒Lánɡ Dú续毒（《本经》），川狼毒（《集效方》）。,yaocai
101873,狼杷草Lánɡ Pá Cǎo乌阶、乌杷、郎耶草、狼反映草、小鬼叉、豆渣草、针包草、引钱包、引线包、狼耻草、切才曼巴、叉子草、老蟹叉、田边菊、鬼叉,yaocai
101874,狼牙委陵菜Lánɡ Yá Wěi Línɡ Cài地蜂子,yaocai
101875,狼膏Lánɡ Gāo狼脂、狼油,yaocai
101876,小雪人参Xiǎo Xuě Rén Shēn山豆花根、小毛香、山花生、山油麻、公油麻、白土子、毛胡枝子、白荻、绒毛胡枝子。,yaocai
101877,理肺散Lǐ Fèi Sàn接骨丹、小接骨、接骨草,yaocai
101878,理石Lǐ Shí立制石、肌石、长理石、肥石、不灰木,yaocai
101879,琉璃枝Liú Lí Zhī挠胡子、鼠李子、黑格令、臭李子。,yaocai
101880,琉璃草根Liú Lí Cǎo Gēn倒提壶、展枝倒提壶、大赖毛子、琉璃草,yaocai
101881,留兰香Liú Lán Xiānɡ绿薄荷、青薄荷,yaocai
101882,狼萁草Lánɡ Qí Cǎo芒萁、穿路萁、路萁子柴、筲萁子柴、鸡毛蕨、反蕨叶、蜈蚣草、冷猪窝、硬蕨萁、蕨叶草、铁郎鸡、篦子草、狼机柴、芦萁、芒、狼萁、蕨萁草、山芒,yaocai
101883,琉璃草果实Liú Lí Cǎo Guǒ Shí大粘染子,yaocai
101884,疬子草Lì Zǐ Cǎo蛮刀背、下延叶排草、大羊古臊、马兰花、狮子草、白当归、黑疔草、树胡椒,yaocai
101885,地锦苋Dì Jǐn Xiàn地锦草,yaocai
101886,痢止草Lì Zhǐ Cǎo痢止蒿、痢疾草、止痢蒿、白龙须、无名草、散血草,yaocai
101887,兔儿伞Tù ér Sǎn七里麻（《南京民间药草》），一把伞（《贵州民间药物》），南天扇、伞把草（《湖南药物志》），贴骨伞（《陕西中草药》），破阳伞、铁凉伞、雨伞草（《浙江民间常用草药》），雨伞菜、帽头菜（《北方常用中草药手册》），龙头七（《陕西草药》）。,yaocai
101888,偷筋草Tōu Jīn Cǎo四川报春花,yaocai
101889,痢止蒿Lì Zhǐ Hāo白龙须、止痢草、无名草、散瘀草、散血草、止痢蒿、痢止草,yaocai
101890,兔儿风Tù ér Fēnɡ心肺草、石凤丹（四川）。,yaocai
101891,兔打伞Tù Dǎ Sǎn望江南、猴巴掌,yaocai
101892,兔皮毛Tù Pí Máo蒙古兔、家兔,yaocai
101893,兔耳草Tù ěr Cǎo和气草（《昆明民间常用草药》），土玉竹、白蝶花（《广西药植名录》）。,yaocai
101894,兔耳风Tù ěr Fēnɡ大血筋草、水上红、心肺草、石风丹,yaocai
101895,兔骨Tù Gǔ蒙古兔、家兔,yaocai
101896,台湾千金藤Tái Wān Qiān Jīn Ténɡ兰屿千金藤,yaocai
101897,台湾三颗针Tái Wān Sān Kē Zhēn川上氏小檗、黑实檗木,yaocai
101898,台湾榕Tái Wān Rónɡ长叶牛奶树、水牛奶、狗奶木、羊屎木、长叶牛乳树、羊乳子、羊奶子、牛奶果、大同木、天星木、水槟榔、仙人桃,yaocai
101899,兔毛蒿Tù Máo Hāo兔子毛、疔毒草、惊草、荆草,yaocai
101900,台湾磨盘草Tái Wān Mó Pán Cǎo台磨盘草、几内亚磨盘草。,yaocai
101901,台蘑Tái Mó厚环粘盖牛肝菌、雅致乳牛肝菌、长柄牛肝菌,yaocai
101902,吐烟花Tǔ Yān Huā吐烟草,yaocai
101903,吐铁Tǔ Tiě土铁、麦螺、梅螺、土螺、泥板,yaocai
101904,水苏Shuǐ Sū芥蒩、鸡苏、香苏、龙脑薄荷、芥苴、劳蒩、野紫苏、山升麻、乌雷公、朋头草、陈痧草、水鸡苏,yaocai
101905,唐古特青兰Tánɡ Gǔ Tè Qīnɡ Lán智洋顾（藏名）,yaocai
101906,水苦荬Shuǐ Kǔ Mǎi半边山，谢婆菜（《本草图经》），水莴苣，水菠菜（《救荒本草》），大仙桃草（《南京民间药草》），水仙桃草（《贵州民间方药集》），仙桃草、鸭儿草、虫虫草（《四川中药志》），仙人对座草（《中国药植图鉴》），水对叶莲、水泽兰（《贵州草药》），蚊子草、蚧蛙草、接骨桃、水上浮萍、水波浪、水窝窝、芒种草、二代草（《陕西中草药》）。,yaocai
101907,水茄冬Shuǐ Qié Dōnɡ水贡仔,yaocai
101908,水茄Shuǐ Qié天茄子、洋毛辣、刺蔷茄、金钮扣、山颠茄、刺茄、鸭卡、野茄子、茄木、狗辣子、一面针、小登茄、扭茄木、金衫扣,yaocai
101909,水茴香藻Shuǐ Huí Xiānɡ Zǎo水茴香,yaocai
101910,水草乌Shuí Cǎo Wū云南紫草乌,yaocai
101911,水茴香Shuǐ Huí Xiānɡ田根草（《分类草药性》），水薄荷（《民间常用草药汇编》），水八角（《陆川本草》），水荆芥（《四川常用中草药》）。,yaocai
101912,水莲沙Shuǐ Lián Shā栒刺木、岩楞子、高山带子白马骨、铺地蜈蚣、牛肋巴、铁扫帚、被告惹、岩楞子、山头姑娘、矮红子、水莲沙根、平枝灰栒子。,yaocai
101913,水葫芦根Shuǐ Hú Lu Gēn土冬花,yaocai
101914,水葫芦Shuǐ Hú Lu大水萍、水浮莲、洋水仙、凤眼蓝、浮水莲、水莲花、水鸭婆,yaocai
101915,水葫芦七Shuǐ Hú Lu Qī登云鞋、猪肚子、鸡多囊、解麻、羊角天麻、山萝卜、花萝卜、水萝卜,yaocai
101916,水莎草Shuǐ Suō Cǎo三棱草,yaocai
101917,水菖蒲Shuǐ Chānɡ Pú泥昌、水昌、水宿、茎蒲、白昌、溪荪、兰荪、昌蒲、昌阳泥菖蒲、蒲剑、水八角草、家菖蒲、臭蒲、大叶菖蒲、土菖蒲,yaocai
101918,水葫芦苗Shuǐ Hú Lu Miáo区儒白拉（藏名）,yaocai
101919,水蓑衣Shuǐ Suō Yī大青草、青泽兰、化痰清、方箭草、水骨节、水箭草、锁药、窜心蛇、九节花、接骨草、节节同、节上花、穿心蛇、鱼骨草、水胆草、冰疔药、墨菜、细叶墨菜,yaocai
101920,水葱Shuǐ Cōnɡ水丈葱（《药材学》）。,yaocai
101921,水蓼Shuǐ Liǎo蓼、蔷、蔷虞、虞蓼、泽蓼、辣蓼草、柳蓼、川寥、药蓼子草、红蓼干草、白辣蓼、胡辣蓼、辣蓼、辣柳草、撮胡、辣子草、水红花、红辣蓼、水辣蓼,yaocai
101922,水藿香Shuǐ Huò Xiānɡ野藿香、毛秀才,yaocai
101923,水蕨Shuǐ Jué荳（《吕氏春秋》），龙须菜（《植物名实图考》），龙牙草、水松草、水铁树、水扁柏（《广西药植名录》）。,yaocai
101924,水虾子草Shuǐ Xiā Zǐ Cǎo鸭脷草（《广州植物志》），田素馨（《泉州本草》），紫熊胆，水辣椒（《广西药植名录》）。,yaocai
